ndx:	HR:MN:SC:1/128s:	x:	y:	z:	unit factor			x:	y:	z:
36	00:00:36:034	0	6	50				0	0,023865443	0,198878695
37	00:00:36:034	6	23	20				0,023865443	0,0914842	0,079551478
38	00:00:36:034	16	23	10				0,063641182	0,0914842	0,039775739
39	00:00:36:034	18	10	0				0,07159633	0,039775739	0
40	00:00:36:034	18	2	0				0,07159633	0,007955148	0
41	00:00:36:035	16	0	-5				0,063641182	0	-0,01988787
42	00:00:36:035	19	3	-9				0,075573904	0,011932722	-0,035798165
43	00:00:36:035	19	2	-4				0,075573904	0,007955148	-0,015910296
44	00:00:36:035	14	14	14				0,055686035	0,055686035	0,055686035
45	00:00:36:035	-87	208	299				-0,34604893	0,827335372	1,189294597
46	00:00:36:035	-138	77	360				-0,548905199	0,306273191	1,431926606
47	00:00:36:035	9	75	266				0,035798165	0,298318043	1,058034659
48	00:00:36:035	46	73	262				0,1829684	0,290362895	1,042124363
49	00:00:36:035	14	-2	273				0,055686035	-0,007955148	1,085877676
50	00:00:36:035	-53	-12	297				-0,210811417	-0,047730887	1,18133945
51	00:00:36:035	-55	16	329				-0,218766565	0,063641182	1,308621814
52	00:00:36:035	-12	29	379				-0,047730887	0,115349643	1,50750051
53	00:00:36:035	1	32	454				0,003977574	0,127282365	1,805818552
54	00:00:36:035	-48	40	506				-0,190923547	0,159102956	2,012652396
55	00:00:36:035	-107	24	511				-0,425600408	0,095461774	2,032540265
56	00:00:36:035	-125	32	511				-0,497196738	0,127282365	2,032540265
57	00:00:36:035	-106	66	511				-0,421622834	0,262519878	2,032540265
58	00:00:36:036	-67	94	511				-0,266497452	0,373891947	2,032540265
59	00:00:36:036	-33	84	511				-0,131259939	0,334116208	2,032540265
60	00:00:36:036	-69	68	511				-0,274452599	0,270475025	2,032540265
61	00:00:36:036	-132	38	511				-0,525039755	0,151147808	2,032540265
62	00:00:36:036	-162	26	511				-0,644366972	0,103416922	2,032540265
63	00:00:36:036	-150	47	511				-0,596636086	0,186945973	2,032540265
64	00:00:36:036	-93	53	511				-0,369914373	0,210811417	2,032540265
65	00:00:36:036	-68	47	511				-0,270475025	0,186945973	2,032540265
66	00:00:36:037	-53	59	511				-0,210811417	0,23467686	2,032540265
67	00:00:36:037	-67	70	511				-0,266497452	0,278430173	2,032540265
68	00:00:36:037	-120	49	511				-0,477308869	0,194901121	2,032540265
69	00:00:36:037	-122	61	511				-0,485264016	0,242632008	2,032540265
70	00:00:36:037	-82	108	511				-0,32616106	0,429577982	2,032540265
71	00:00:36:037	-23	130	456				-0,0914842	0,517084608	1,8137737
72	00:00:36:037	11	110	310				0,043753313	0,437533129	1,23304791
73	00:00:36:037	63	73	179				0,250587156	0,290362895	0,711985729
74	00:00:36:038	85	37	74				0,338093782	0,147170234	0,294340469
75	00:00:36:038	30	10	7				0,119327217	0,039775739	0,027843017
76	00:00:36:038	19	3	-9				0,075573904	0,011932722	-0,035798165
77	00:00:36:038	17	2	-10				0,067618756	0,007955148	-0,039775739
78	00:00:36:038	18	3	-6				0,07159633	0,011932722	-0,023865443
79	00:00:36:038	18	2	-5				0,07159633	0,007955148	-0,01988787
80	00:00:36:038	19	1	-6				0,075573904	0,003977574	-0,023865443
81	00:00:36:038	17	2	-3				0,067618756	0,007955148	-0,011932722
82	00:00:36:038	18	4	-5				0,07159633	0,015910296	-0,01988787
83	00:00:36:038	17	1	-9				0,067618756	0,003977574	-0,035798165
84	00:00:36:038	17	1	-8				0,067618756	0,003977574	-0,031820591
85	00:00:36:038	18	3	-5				0,07159633	0,011932722	-0,01988787
86	00:00:36:038	18	3	-8				0,07159633	0,011932722	-0,031820591
87	00:00:36:038	18	0	-2				0,07159633	0	-0,007955148
88	00:00:36:038	16	2	-4				0,063641182	0,007955148	-0,015910296
89	00:00:36:038	21	1	-2				0,083529052	0,003977574	-0,007955148
90	00:00:36:038	18	1	-7				0,07159633	0,003977574	-0,027843017
91	00:00:36:038	19	1	-4				0,075573904	0,003977574	-0,015910296
92	00:00:36:039	19	1	-1				0,075573904	0,003977574	-0,003977574
93	00:00:36:039	19	0	-5				0,075573904	0	-0,01988787
94	00:00:36:039	19	4	-5				0,075573904	0,015910296	-0,01988787
95	00:00:36:039	17	2	-1				0,067618756	0,007955148	-0,003977574
96	00:00:36:039	18	1	-6				0,07159633	0,003977574	-0,023865443
97	00:00:36:039	15	2	-4				0,059663609	0,007955148	-0,015910296
98	00:00:36:039	17	3	-7				0,067618756	0,011932722	-0,027843017
99	00:00:36:039	18	1	0				0,07159633	0,003977574	0
100	00:00:37:068	17	1	-3				0,067618756	0,003977574	-0,011932722
101	00:00:37:069	17	1	-3				0,067618756	0,003977574	-0,011932722
102	00:00:37:069	16	3	-3				0,063641182	0,011932722	-0,011932722
103	00:00:37:069	17	1	-9				0,067618756	0,003977574	-0,035798165
104	00:00:37:069	16	1	-2				0,063641182	0,003977574	-0,007955148
105	00:00:37:069	15	3	-4				0,059663609	0,011932722	-0,015910296
106	00:00:37:069	17	5	-5				0,067618756	0,01988787	-0,01988787
107	00:00:37:069	13	3	-5				0,051708461	0,011932722	-0,01988787
108	00:00:37:069	12	1	-11				0,047730887	0,003977574	-0,043753313
109	00:00:37:069	15	4	-2				0,059663609	0,015910296	-0,007955148
110	00:00:37:070	19	3	-3				0,075573904	0,011932722	-0,011932722
111	00:00:37:070	13	2	-4				0,051708461	0,007955148	-0,015910296
112	00:00:37:070	17	1	-6				0,067618756	0,003977574	-0,023865443
113	00:00:37:070	17	0	0				0,067618756	0	0
114	00:00:37:070	18	1	-7				0,07159633	0,003977574	-0,027843017
115	00:00:37:070	18	1	-6				0,07159633	0,003977574	-0,023865443
116	00:00:37:070	-430	511	511				-1,710356779	2,032540265	2,032540265
117	00:00:37:070	-391	-512	511				-1,555231397	-2,036517839	2,032540265
118	00:00:37:070	354	-106	464				1,408061162	-0,421622834	1,845594292
119	00:00:37:070	511	-52	511				2,032540265	-0,206833843	2,032540265
120	00:00:37:070	143	5	511				0,568793068	0,01988787	2,032540265
121	00:00:37:070	-187	-54	462				-0,74380632	-0,214788991	1,837639144
122	00:00:37:070	-193	-80	401				-0,767671764	-0,318205912	1,595007136
123	00:00:37:070	-116	-155	419				-0,461398573	-0,616523955	1,666603466
124	00:00:37:070	-5	-161	422				-0,01988787	-0,640389399	1,678536188
125	00:00:37:070	81	-167	396				0,322183486	-0,664254842	1,575119266
126	00:00:37:070	118	-166	368				0,469353721	-0,660277268	1,463747197
127	00:00:37:071	95	-155	342				0,377869521	-0,616523955	1,360330275
128	00:00:37:071	33	-150	317				0,131259939	-0,596636086	1,260890928
129	00:00:37:071	31	-131	304				0,123304791	-0,521062181	1,209182467
130	00:00:37:071	51	-115	299				0,202856269	-0,457420999	1,189294597
131	00:00:37:071	61	-90	288				0,242632008	-0,357981651	1,145541284
132	00:00:37:071	62	-83	292				0,246609582	-0,330138634	1,16145158
133	00:00:37:071	57	-69	286				0,226721713	-0,274452599	1,137586137
134	00:00:37:072	48	-59	282				0,190923547	-0,23467686	1,121675841
135	00:00:37:072	48	-49	281				0,190923547	-0,194901121	1,117698267
136	00:00:37:072	40	-43	276				0,159102956	-0,171035678	1,097810398
137	00:00:37:072	33	-48	270				0,131259939	-0,190923547	1,073944954
138	00:00:37:072	39	-47	263				0,155125382	-0,186945973	1,046101937
139	00:00:37:072	43	-44	259				0,171035678	-0,175013252	1,030191641
140	00:00:37:072	40	-41	254				0,159102956	-0,16308053	1,010303772
141	00:00:37:072	39	-41	241				0,155125382	-0,16308053	0,958595311
142	00:00:37:073	29	-37	250				0,115349643	-0,147170234	0,994393476
143	00:00:37:073	31	-33	264				0,123304791	-0,131259939	1,050079511
144	00:00:37:073	47	-33	261				0,186945973	-0,131259939	1,038146789
145	00:00:37:073	57	-36	265				0,226721713	-0,143192661	1,054057085
146	00:00:37:073	52	-37	255				0,206833843	-0,147170234	1,014281346
147	00:00:37:073	44	-33	253				0,175013252	-0,131259939	1,006326198
148	00:00:37:073	49	-34	255				0,194901121	-0,135237513	1,014281346
149	00:00:37:073	53	-34	256				0,210811417	-0,135237513	1,018258919
150	00:00:37:073	51	-35	254				0,202856269	-0,139215087	1,010303772
151	00:00:37:073	59	-33	248				0,23467686	-0,131259939	0,986438328
152	00:00:37:073	56	-26	240				0,222744139	-0,103416922	0,954617737
153	00:00:37:073	55	-22	235				0,218766565	-0,087506626	0,934729867
154	00:00:37:073	62	-26	246				0,246609582	-0,103416922	0,97848318
155	00:00:37:073	70	-25	249				0,278430173	-0,099439348	0,990415902
156	00:00:37:073	65	-11	252				0,258542304	-0,043753313	1,002348624
157	00:00:37:073	54	-13	256				0,214788991	-0,051708461	1,018258919
158	00:00:37:074	49	-16	257				0,194901121	-0,063641182	1,022236493
159	00:00:37:074	48	-9	257				0,190923547	-0,035798165	1,022236493
160	00:00:37:074	52	-4	261				0,206833843	-0,015910296	1,038146789
161	00:00:37:074	54	-8	266				0,214788991	-0,031820591	1,058034659
162	00:00:37:074	60	-19	259				0,238654434	-0,075573904	1,030191641
163	00:00:37:074	61	-22	249				0,242632008	-0,087506626	0,990415902
164	00:00:37:074	37	-31	233				0,147170234	-0,123304791	0,92677472
165	00:00:37:074	20	-32	219				0,079551478	-0,127282365	0,871088685
166	00:00:37:074	21	-35	231				0,083529052	-0,139215087	0,918819572
167	00:00:37:074	39	-22	248				0,155125382	-0,087506626	0,986438328
168	00:00:37:074	62	-18	255				0,246609582	-0,07159633	1,014281346
169	00:00:37:074	67	-18	258				0,266497452	-0,07159633	1,026214067
170	00:00:37:074	60	-20	257				0,238654434	-0,079551478	1,022236493
171	00:00:37:074	61	-20	254				0,242632008	-0,079551478	1,010303772
172	00:00:37:075	60	-17	248				0,238654434	-0,067618756	0,986438328
173	00:00:37:075	60	-21	237				0,238654434	-0,083529052	0,942685015
174	00:00:37:075	61	-18	229				0,242632008	-0,07159633	0,910864424
175	00:00:37:075	45	-12	224				0,178990826	-0,047730887	0,890976555
176	00:00:37:076	37	-8	224				0,147170234	-0,031820591	0,890976555
177	00:00:37:076	49	-16	237				0,194901121	-0,063641182	0,942685015
178	00:00:37:076	86	-23	257				0,342071356	-0,0914842	1,022236493
179	00:00:37:076	106	-20	258				0,421622834	-0,079551478	1,026214067
180	00:00:37:076	80	-17	233				0,318205912	-0,067618756	0,92677472
181	00:00:37:076	55	-8	222				0,218766565	-0,031820591	0,883021407
182	00:00:37:076	52	-19	214				0,206833843	-0,075573904	0,851200815
183	00:00:37:076	56	-31	215				0,222744139	-0,123304791	0,855178389
184	00:00:37:076	64	-29	210				0,25456473	-0,115349643	0,83529052
185	00:00:37:076	75	-28	215				0,298318043	-0,111372069	0,855178389
186	00:00:37:076	98	-33	232				0,389802243	-0,131259939	0,922797146
187	00:00:37:076	113	-33	242				0,449465851	-0,131259939	0,962572885
188	00:00:37:076	108	-31	246				0,429577982	-0,123304791	0,97848318
189	00:00:37:076	97	-35	240				0,385824669	-0,139215087	0,954617737
190	00:00:37:077	86	-32	234				0,342071356	-0,127282365	0,930752294
191	00:00:37:077	64	-30	233				0,25456473	-0,119327217	0,92677472
192	00:00:37:077	48	-15	231				0,190923547	-0,059663609	0,918819572
193	00:00:37:077	51	-8	234				0,202856269	-0,031820591	0,930752294
194	00:00:37:077	74	-5	246				0,294340469	-0,01988787	0,97848318
195	00:00:37:077	115	-5	252				0,457420999	-0,01988787	1,002348624
196	00:00:37:077	140	-1	241				0,556860347	-0,003977574	0,958595311
197	00:00:37:077	129	1	235				0,513107034	0,003977574	0,934729867
198	00:00:37:077	113	-9	234				0,449465851	-0,035798165	0,930752294
199	00:00:37:077	101	-11	242				0,401734964	-0,043753313	0,962572885
0	00:00:38:064	101	-9	240				0,401734964	-0,035798165	0,954617737
1	00:00:38:065	110	-15	224				0,437533129	-0,059663609	0,890976555
2	00:00:38:065	126	-16	221				0,501174312	-0,063641182	0,879043833
3	00:00:38:065	147	-14	234				0,584703364	-0,055686035	0,930752294
4	00:00:38:065	163	-17	240				0,648344546	-0,067618756	0,954617737
5	00:00:38:065	159	-12	235				0,632434251	-0,047730887	0,934729867
6	00:00:38:065	153	-28	230				0,608568807	-0,111372069	0,914841998
7	00:00:38:066	176	-7	251				0,700053007	-0,027843017	0,99837105
8	00:00:38:066	140	-14	237				0,556860347	-0,055686035	0,942685015
9	00:00:38:066	81	-13	221				0,322183486	-0,051708461	0,879043833
10	00:00:38:066	71	-2	171				0,282407747	-0,007955148	0,680165138
11	00:00:38:066	91	-13	233				0,361959225	-0,051708461	0,92677472
12	00:00:38:066	114	-16	239				0,453443425	-0,063641182	0,950640163
13	00:00:38:066	105	-25	242				0,41764526	-0,099439348	0,962572885
14	00:00:38:066	101	-34	243				0,401734964	-0,135237513	0,966550459
15	00:00:38:066	105	-18	224				0,41764526	-0,07159633	0,890976555
16	00:00:38:066	116	-15	242				0,461398573	-0,059663609	0,962572885
17	00:00:38:066	122	-22	235				0,485264016	-0,087506626	0,934729867
18	00:00:38:066	120	-24	238				0,477308869	-0,095461774	0,946662589
19	00:00:38:066	125	-16	242				0,497196738	-0,063641182	0,962572885
20	00:00:38:066	123	-14	234				0,48924159	-0,055686035	0,930752294
21	00:00:38:066	113	-11	242				0,449465851	-0,043753313	0,962572885
22	00:00:38:066	97	-8	239				0,385824669	-0,031820591	0,950640163
23	00:00:38:067	100	-7	243				0,39775739	-0,027843017	0,966550459
24	00:00:38:067	126	-12	236				0,501174312	-0,047730887	0,938707441
25	00:00:38:067	137	-24	217				0,544927625	-0,095461774	0,863133537
26	00:00:38:068	143	-18	194				0,568793068	-0,07159633	0,771649337
27	00:00:38:068	134	-19	200				0,532994903	-0,075573904	0,795514781
28	00:00:38:068	121	-2	225				0,481286442	-0,007955148	0,894954128
29	00:00:38:068	142	-22	224				0,564815494	-0,087506626	0,890976555
30	00:00:38:068	136	-11	221				0,540950051	-0,043753313	0,879043833
31	00:00:38:068	128	-12	220				0,50912946	-0,047730887	0,875066259
32	00:00:38:068	143	-25	213				0,568793068	-0,099439348	0,847223242
33	00:00:38:068	145	-21	210				0,576748216	-0,083529052	0,83529052
34	00:00:38:068	137	-17	216				0,544927625	-0,067618756	0,859155963
35	00:00:38:068	141	-20	224				0,56083792	-0,079551478	0,890976555
36	00:00:38:068	137	-8	258				0,544927625	-0,031820591	1,026214067
37	00:00:38:068	130	6	272				0,517084608	0,023865443	1,081900102
38	00:00:38:068	129	9	272				0,513107034	0,035798165	1,081900102
39	00:00:38:069	135	1	257				0,536972477	0,003977574	1,022236493
40	00:00:38:069	152	-12	242				0,604591233	-0,047730887	0,962572885
41	00:00:38:069	151	-13	230				0,60061366	-0,051708461	0,914841998
42	00:00:38:069	150	-17	207				0,596636086	-0,067618756	0,823357798
43	00:00:38:069	150	-14	197				0,596636086	-0,055686035	0,783582059
44	00:00:38:069	138	-13	206				0,548905199	-0,051708461	0,819380224
45	00:00:38:069	103	3	211				0,409690112	0,011932722	0,839268094
46	00:00:38:069	67	27	224				0,266497452	0,107394495	0,890976555
47	00:00:38:069	56	48	247				0,222744139	0,190923547	0,982460754
48	00:00:38:069	72	61	261				0,286385321	0,242632008	1,038146789
49	00:00:38:069	91	58	268				0,361959225	0,230699286	1,065989806
50	00:00:38:069	111	52	265				0,441510703	0,206833843	1,054057085
51	00:00:38:069	108	51	254				0,429577982	0,202856269	1,010303772
52	00:00:38:069	89	52	245				0,354004077	0,206833843	0,974505607
53	00:00:38:069	72	58	240				0,286385321	0,230699286	0,954617737
54	00:00:38:069	61	65	233				0,242632008	0,258542304	0,92677472
55	00:00:38:069	61	69	234				0,242632008	0,274452599	0,930752294
56	00:00:38:070	44	83	241				0,175013252	0,330138634	0,958595311
57	00:00:38:070	15	102	247				0,059663609	0,405712538	0,982460754
58	00:00:38:070	7	117	266				0,027843017	0,465376147	1,058034659
59	00:00:38:070	13	120	279				0,051708461	0,477308869	1,109743119
60	00:00:38:070	23	104	251				0,0914842	0,413667686	0,99837105
61	00:00:38:070	35	113	252				0,139215087	0,449465851	1,002348624
62	00:00:38:070	23	127	265				0,0914842	0,505151886	1,054057085
63	00:00:38:070	14	124	242				0,055686035	0,493219164	0,962572885
64	00:00:38:070	14	115	214				0,055686035	0,457420999	0,851200815
65	00:00:38:071	7	112	197				0,027843017	0,445488277	0,783582059
66	00:00:38:071	4	117	191				0,015910296	0,465376147	0,759716616
67	00:00:38:071	1	123	199				0,003977574	0,48924159	0,791537207
68	00:00:38:071	0	125	210				0	0,497196738	0,83529052
69	00:00:38:071	2	132	215				0,007955148	0,525039755	0,855178389
70	00:00:38:071	5	126	220				0,01988787	0,501174312	0,875066259
71	00:00:38:071	11	126	217				0,043753313	0,501174312	0,863133537
72	00:00:38:071	17	127	220				0,067618756	0,505151886	0,875066259
73	00:00:38:072	15	126	215				0,059663609	0,501174312	0,855178389
74	00:00:38:072	7	132	215				0,027843017	0,525039755	0,855178389
75	00:00:38:072	8	128	218				0,031820591	0,50912946	0,867111111
76	00:00:38:072	1	133	218				0,003977574	0,529017329	0,867111111
77	00:00:38:072	-1	131	212				-0,003977574	0,521062181	0,843245668
78	00:00:38:072	-1	131	210				-0,003977574	0,521062181	0,83529052
79	00:00:38:072	0	129	211				0	0,513107034	0,839268094
80	00:00:38:072	3	127	216				0,011932722	0,505151886	0,859155963
81	00:00:38:072	9	128	224				0,035798165	0,50912946	0,890976555
82	00:00:38:072	10	126	234				0,039775739	0,501174312	0,930752294
83	00:00:38:072	7	127	236				0,027843017	0,505151886	0,938707441
84	00:00:38:072	9	120	240				0,035798165	0,477308869	0,954617737
85	00:00:38:072	7	118	245				0,027843017	0,469353721	0,974505607
86	00:00:38:072	10	115	244				0,039775739	0,457420999	0,970528033
87	00:00:38:072	12	113	241				0,047730887	0,449465851	0,958595311
88	00:00:38:072	11	110	239				0,043753313	0,437533129	0,950640163
89	00:00:38:073	17	110	233				0,067618756	0,437533129	0,92677472
90	00:00:38:073	19	105	229				0,075573904	0,41764526	0,910864424
91	00:00:38:073	18	105	221				0,07159633	0,41764526	0,879043833
92	00:00:38:073	22	99	222				0,087506626	0,393779817	0,883021407
93	00:00:38:073	21	98	222				0,083529052	0,389802243	0,883021407
94	00:00:38:073	22	97	220				0,087506626	0,385824669	0,875066259
95	00:00:38:073	28	91	223				0,111372069	0,361959225	0,886998981
96	00:00:38:073	32	89	237				0,127282365	0,354004077	0,942685015
97	00:00:38:073	34	90	243				0,135237513	0,357981651	0,966550459
98	00:00:38:073	36	87	236				0,143192661	0,34604893	0,938707441
99	00:00:38:073	35	82	224				0,139215087	0,32616106	0,890976555
100	00:00:39:060	33	81	223				0,131259939	0,322183486	0,886998981
101	00:00:39:061	31	79	220				0,123304791	0,314228338	0,875066259
102	00:00:39:061	30	81	210				0,119327217	0,322183486	0,83529052
103	00:00:39:061	31	76	204				0,123304791	0,302295617	0,811425076
104	00:00:39:061	34	68	202				0,135237513	0,270475025	0,803469929
105	00:00:39:061	27	67	205				0,107394495	0,266497452	0,81540265
106	00:00:39:062	29	70	208				0,115349643	0,278430173	0,827335372
107	00:00:39:062	36	65	224				0,143192661	0,258542304	0,890976555
108	00:00:39:062	39	67	227				0,155125382	0,266497452	0,902909276
109	00:00:39:062	56	58	241				0,222744139	0,230699286	0,958595311
110	00:00:39:062	51	58	237				0,202856269	0,230699286	0,942685015
111	00:00:39:062	51	57	230				0,202856269	0,226721713	0,914841998
112	00:00:39:062	51	56	236				0,202856269	0,222744139	0,938707441
113	00:00:39:062	47	50	226				0,186945973	0,198878695	0,898931702
114	00:00:39:062	42	57	238				0,167058104	0,226721713	0,946662589
115	00:00:39:063	44	55	244				0,175013252	0,218766565	0,970528033
116	00:00:39:063	24	51	253				0,095461774	0,202856269	1,006326198
117	00:00:39:063	68	64	261				0,270475025	0,25456473	1,038146789
118	00:00:39:063	68	53	260				0,270475025	0,210811417	1,034169215
119	00:00:39:063	66	54	253				0,262519878	0,214788991	1,006326198
120	00:00:39:063	63	60	243				0,250587156	0,238654434	0,966550459
121	00:00:39:063	61	56	251				0,242632008	0,222744139	0,99837105
122	00:00:39:063	59	63	243				0,23467686	0,250587156	0,966550459
